replication,SCRAM
18,V011710006S10160415020013
18,V017010006S91160606440012
18,V018410006S10160526510011
18,V017610006S11160985530013
18,V014110006S10160914320011
18,V018010006S10160908310013
18,V015810006S50160906330013
18,V016310006S10160261820011
18,V014530068M31040033780013
18,V015310006S12160991740013
18,V011410006S55160537770012
18,V017210006S10160282810013
18,V010010006S38160189390113
18,V010140140M56060356150012
18,V015710006S35160310960011
18,V014510006S72160174350012
18,V018610006S55160394770013
18,V014810006S75160878970013
18,V010010006S10160989310113
18,V015410006S55160066270013
18,V013310006S72160374250013
18,V017710006S50160430130012
18,V016410006S91160528140012
18,V015010006S55160153570013
18,V014310006S10160927020012
18,V011810006S72160548650011
18,V016110006S93160686260011
18,V018210006S10160353810012
18,V012810006S10160959600012
18,V011710006S55160358670012
18,V019710006S55160557570012
18,V015710006S91160165340011
18,V017710006S72160150150013
18,V018210006S10160362900012
18,V010110006S95160441280011
18,V014010006S10160577900011
18,V018810006S10160084700011
18,V011210006S10160329520013
18,V013810006S55160885170012
18,V018610006S38160638390012
18,V015410006S72160890840012
18,V015310006S50160727130012
18,V018640861M10060007130012
18,V017310006S72160597250011
18,V010130002S30320087760111
18,V018110006S38160906590012
18,V018010006S91160889140013
18,V016510006S73160318160011
18,V014310006S10160489700011
18,V017310006S31160163730012
18,V018110006S94160114760011
18,V014010006S55160424370012
18,V017010006S96160024680012
18,V012410006S91160371440011
18,V017410006S10160546410012
18,V019410006S72160208450011
18,V015910006S74160323660012
18,V017010006S10160635520013
18,V016610006S10160184520012
18,V010310006S91160208540011
18,V015210006S56160124480011
18,V014710006S10160556120011
18,V015610006S10160546220011
18,V012710006S74160530660012
18,V019120002S14220061230013
18,V010910006S76160189480013
18,V011610006S96160519580011
18,V018910006S75160731180012
18,V011240861M10060532920013
18,V019100006S58060503920011
18,V013940907M35511572330012
18,V014110006S72160269740011
18,V011410006S10160154000011
18,V012410006S56160961480011
18,V016710006S57160840090013
18,V014010006S10160116120012
18,V012010006S95160513280011
18,V015210006S55160690870013
18,V013110006S50160015130011
18,V017910006S91160888240013
18,V011210006S38160082290013
18,V015910006S10160498000013
18,V011810006S10160940520012
18,V013410006S75160075180013
18,V015710006S77160848090012
18,V014610006S72160994350013
18,V018010006S35160921070011
18,V016710006S50160610030011
18,V010710006S10160865810011
18,V018710006S72160414840013
18,V010810006S91160851340013
18,V014810006S55160774370011
18,V017810006S75160750180013
18,V010010006S72160396650112
18,V018910006S10160076510011
18,V014110006S91160361640012
18,V018610006S10160073810011
18,V013940009S74490577560013
18,V013110006S72160087850011
18,V012010006S54160280560013
18,V018610006S50160781030011
18,V010320003S91230978760011
18,V014210006S91160996040011
18,V019510006S38160617590011
18,V017510006S76160666480013
18,V012910006S55160966970011
18,V016010006S10160005410011
18,V017510006S56160757380013
18,V010110006S10160152120112
18,V010210006S72160844940012
18,V017310006S50160629130013
18,V013010006S55160615170012
18,V019310006S55160007570011
18,V014410006S91160626140011
18,V016310006S72160507250011
18,V010310006S10160173000012
18,V017410006S55160026470011
18,V014710006S72160269850013
18,V012910006S55160988770013
18,V014910006S72160258940011
18,V018110006S10160616520012
18,V010610006S10160330410012
18,V016910006S76160216480013
18,V012010006S53160724160012
18,V015740007S72471574750011
18,V010110006S93160481260013
18,V015510006S55160853570011
18,V012110006S10160750520011
18,V014110006S10160478810011
18,V017040009S94490703370012
18,V015010006S10160562620013
18,V013610006S77160876090013
18,V019610006S72160927550011
18,V010110006S91160761240012
18,V019910006S38160531290012
18,V010110006S55160813070111
18,V019410006S10160348420013
18,V018710006S10160430220012
18,V011710006S91160578640013
18,V016410007S59170081010011
18,V012810986M13170882210013
18,V019410007S91171085610012
18,V010910986M79170450370011
18,V014320004S72240225730011
18,V017710986M79170145470013
18,V011210986M13170471250011
18,V010210002S33120355510011
18,V015510007S91171023510012
18,V012910986M13170956820013
18,V016110986M79170512670013
18,V011910986M13170411400011
18,V013440907M01515949340012
18,V017510007S77171399720013
18,V010710007S97171325820012
18,V011810986M79171674480012
18,V010610986M13170212140011
18,V013710007S34171973020013
18,V012510986M13170483130011
18,V014810986M73170373350013
18,V013910007S72170530400013
18,V011910986M11171049970012
18,V012210986M13170379910012
18,V015810007S54170511500013
18,V010410986M13170888330013
18,V019510986M34170755650011
18,V017710986M98170212860011
18,V014810986M13170205210011
18,V014110007S92170682400012
18,V016210986M34170326260011
18,V018510986M34170960060013
18,V012330987M30100096420013
18,V019810986M79170285670011
18,V016110986M13170816220011
18,V010210986M13170178320013
18,V017610986M13170266320011
18,V016410007S52171598710013
18,V012520004S72240427330011
18,V018310986M34170069060013
18,V012710986M13170854040013
18,V015910986M98170748460012
18,V015610007S31171872310013
18,V017010986M13170378300013
18,V016540006S31460734700013
18,V013410986M13170789050012
18,V010510986M13170080200011
18,V012610007S36171192520011
18,V018010986M13170342820011
18,V017110986M13170730920013
18,V012850004S56540206560011
18,V015410007S91171354610011
18,V016950005S17550679430012
18,V018020000S19200822630013
18,V013310986M11171096870013
18,V018110986M34170512850013
18,V013710007S59171782130013
18,V018810007S31171321310011
18,V012050005S16550439030011
18,V016810986M13170239420012
18,V011210986M13170906230012
18,V018230008S51380486110012
18,V015910986M13170766640012
18,V015210007S10172465230012
18,V012410986M13170161310013
18,V015610986M13170266140011
18,V010310986M79170578370013
18,V015930008S71380412410013
18,V011410986M13170782110011
18,V010010986M13170435000113
18,V015810007S99170530110011
18,V017010007S34171332020011
18,V015510986M79171243480013
18,V013910986M13170750610011
18,V018110986M34170588160011
18,V017110986M13170543610011
18,V010710109M93484192970011
18,V014610007S51171790410013
18,V012110007S94171016120011
18,V010210007S11170144100011
18,V010110986M79171566580113
18,V017610008S18180388730012
18,V015310986M13170425720012
18,V018610986M98170665560011
18,V013810007S74171035120012
18,V018640002S12420649020013
18,V011400002S02020833430013
18,V019210986M13170806700013
18,V018210986M13170326440011
18,V011210986M13170223050013
18,V016910007S76171030720013
18,V010010986M11171541180111
18,V014210986M13170050610013
18,V015510986M79171334380013
18,V017410007S91171336610011
18,V010710986M79171682580012
18,V014020004S31240716520013
18,V018610007S97171764920011
18,V014440861M14060466750011
18,V019210007S31171951310011
18,V014630000S31300854110011
18,V013840907M74510069400011
18,V019710986M13170937910012
18,V017210986M79170035470011
18,V015810005S30150803450012
18,V011610986M13170303130011
18,V018610007S59170541010012
18,V010340009S94490840970011
18,V019010986M13170184620013
18,V016510003S58132855830012
18,V019830068M31040642350012
18,V015520008S33280538410013
18,V015410986M13170464320011
18,V019610986M13170600400011
18,V011510005S30150737570012
18,V011300008S96080105770012
18,V018010986M13170504110012
18,V010110007S11170324100111
18,V018310986M79171887780012
18,V016510986M13170298920013
18,V017810007S77171352820012
18,V011940907M10110250320013
18,V015910007S54170421500013
18,V019410464M90250187400012
18,V014410007S97171658820012
18,V013830068M31040214570011
18,V016840000S90401143750012
18,V010110986M13170822530112
18,V011410986M11171355870011
18,V017910986M13170296300012
18,V018910986M13170025300011
18,V010210062M12131169760012
18,V016510986M79171099380012
18,V017610007S76171481620013
18,V012340004S70440841260013
18,V013820000S19200662140011
18,V010110986M13170244810011
18,V010040861M57060863660112
18,V010010986M13170611130113
18,V019810986M13170283340012
18,V015510986M13170356140011
18,V013610007S70170838000011
18,V011310986M13170037630011
18,V012420000S37201631180011
18,V016930009S99390243560012
18,V012000001S98010547850012
18,V017610986M36170765460011
18,V019310986M13170679800013
18,V010630009S54390784720011
18,V013810986M13170702920012
18,V018110986M79171766380013
18,V014840907M95510684110012
18,V013510986M79170844670012
18,V016510986M13170336710012
18,V018310007S54171952120011
18,V016210109M31481038910013
18,V010410008S30180206300012
18,V010510008S14181450370011
18,V015730987M19420330730011
18,V011050006S70560212410011
18,V013610986M98180380500013
18,V014110008S75181329770011
18,V015910008S34180001020013
18,V013110008S93180939810013
18,V019210008S50181974360012
18,V013510008S18180324830012
18,V011310008S79180386940013
18,V018210008S18180875730013
18,V016740007S75471478470013
18,V012110008S76181882280011
18,V010310008S79180113050011
18,V014510008S11180615800012
18,V015910986M98180938300011
18,V014310008S75180159320012
18,V019210008S79180584940013
18,V013810008S58180862040012
18,V013610008S14180207910011
18,V015810008S31180336800012
18,V018710008S14181834960013
18,V012210008S50181802360011
18,V014410008S15181322570011
18,V019710008S35180916220012
18,V013410008S79180096150013
18,V019910008S15181000570013
18,V010110008S50180348600113
18,V018210008S14181929170011
18,V016210008S76181756280011
18,V012610986M98180086100012
18,V019010008S91181745660011
18,V017710008S37181016480011
18,V018110008S14181201070011
18,V015040000S72400756210013
18,V016910008S34180809020011
18,V014310008S75180068420012
18,V012830003S11330794530011
18,V010710008S36181535080013
18,V016020009S77290052320013
18,V019610008S33181060860012
18,V019410008S36181812080011
18,V012710008S79180716950011
18,V017910986M98180378600012
18,V015510008S75180632620011
18,V012110008S15181610570011
18,V018810008S79180843850011
18,V015010008S75180147620012
18,V018810008S33180753410012
18,V010310986M72181611800013
18,V012310008S95180576820011
18,V015410008S76181531380012
18,V014530068M31040633720013
18,V012110008S79180829540011
18,V017110008S79180782740011
18,V014910986M98180786400013
18,V012310008S90181713460013
18,V010610008S94181188470011
18,V017010008S30180556500013
18,V013510464M90250953400013
18,V014500002S02020288110012
18,V010420001S11211843950012
18,V010010008S11180347700113
18,V016410008S36181840180013
18,V010110986M98180265300013
18,V017410008S37181477480013
18,V015810008S96181127380013
18,V019410008S37181367480011
18,V010410008S75181278670013
18,V018110008S57180157530013
18,V013610008S75181960870013
18,V010710008S70181289360011
18,V018710008S79180316540011
18,V018210008S35180348220011
18,V011210986M98180751300013
18,V016310008S93180685910012
18,V019310986M98170027460011
18,V016610008S11180551800011
18,V014210008S53180112510011
18,V014910008S34180963020012
18,V018610986M98180236400012
18,V015910986M98180078000012
18,V016310008S30180513200012
18,V017620009S10292689680011
18,V014610008S79180524350011
18,V014510008S50181741260012
18,V014510008S34180296020011
18,V010450005S79550324460011
18,V016610008S14181806960012
18,V014610008S19180997140013
18,V010610008S18180352730012
18,V015510008S93180641710011
18,V014810008S33180653410011
18,V017610008S30180008400013
18,V014310006S10160938910013
18,V016310008S12180504110012
18,V012610008S18180388630011
18,V013110008S90181847460012
18,V011710008S53181716860011
18,V010910008S59180201540013
18,V015110008S14181147070011
18,V019310008S19180130240011
18,V015710008S30180743500011
18,V016710986M72181024800011
18,V017540009S94490424270011
18,V016310986M72181825900012
18,V015210008S79180520840011
18,V014910008S58180718930011
18,V015020008S13281106680013
18,V018510008S79180132940011
18,V019210008S96181774380012
18,V018110008S36181010180011
18,V019510986M98180736700011
18,V015510008S32180388110013
18,V018910009S55191870670011
18,V013410009S35191578270012
18,V012210009S91190742800013
18,V011550005S13551857180012
18,V015010009S18190692030012
18,V015410009S35191912160011
18,V010040006S99460938640113
18,V015530002S30320466400012
18,V016710009S36191262280012
18,V017010009S35191558660013
18,V019300008S10081921980012
18,V013510009S99190786430011
18,V010310009S55191243570013
18,V014610009S35191200370013
18,V011010009S31191790840011
18,V012410009S18191730090011
18,V010810009S31190493500013
18,V011010009S11190757100012
18,V012310009S31191161940013
18,V019510009S94190659710011
18,V015610009S31191217640012
18,V017630001S52310193700012
18,V016710009S99190660430011
18,V016810009S31191481340012
18,V011510009S96191114580011
18,V017500006S37060201810013
18,V012110009S92190569010013
18,V019910009S51191708940011
18,V018610009S35191536070013
18,V012310009S74190803710011
18,V015010062M79130877440013
18,V014910009S35191303060013
18,V019510009S96191142580012
18,V019110009S13190675110012
18,V010710009S99190454430012
18,V019310009S96191242580013
18,V019510009S79191769790012
18,V018500002S07021742260013
18,V011210009S97190459920012
18,V011710009S75191762770012
18,V010210009S99190093430011
18,V014410009S31191698340013
18,V012410009S39191015590012
18,V012010009S93191604650013
18,V014110009S35191382960011
18,V014400002S01021150050012
18,V016910009S78191702390013
18,V013210009S31190016500013
18,V013010009S13191876450013
18,V017610009S94190408710012
18,V014110009S35191203960012
18,V011410009S35191335460013
18,V012110009S35191937270011
18,V014910009S72190803010013
18,V011010009S51190032700013
18,V019810009S54191979750011
18,V016710009S35191644060012
18,V011110009S38191677190013
18,V015410009S14190978410012
18,V018810009S31191818840012
18,V019910009S71190130800013
18,V018410009S31191276940011
18,V017720009S74290222510013
18,V014410009S36191732080012
18,V015910009S35191635860011
18,V018220007S17271806790013
18,V016810009S35191270460011
